Tow Date,Make,Style,Model,Color,Plate,State,Towed to Address,Tow Facility Phone,Inventory Number
10/30/2015,TOYT,4D,,GRY,E159234,IL,10300 S. Doty,(773) 568-8495,2775632
10/30/2015,TOYT,4D,,MAR,630TX11,IL,400 E. Lower Wacker,(312) 744-7550,9371067
10/30/2015,TOYT,VN,,WHI,V854492,IL,10300 S. Doty,(773) 568-8495,2775668
10/30/2015,VOLV,4D,,BLK,E437592,IL,10300 S. Doty,(773) 568-8495,2775667
10/30/2015,VOLV,4D,,BLK,E437592,IL,10300 S. Doty,(773) 568-8495,2775667
10/29/2015,ACUR,4D,,TAN,,IL,701 N. Sacramento,(773) 265-7605,6830437
10/29/2015,BUIC,4D,,TAN,E715746,IL,10300 S. Doty,(773) 568-8495,2775527
10/29/2015,BUIC,4D,,TAN,N636595,IL,10300 S. Doty,(773) 568-8495,2775511
10/29/2015,BUIC,4D,,RED,Z468884,IL,10300 S. Doty,(773) 568-8495,2775583
10/29/2015,CADI,4D,,BGE,E476819,IL,10300 S. Doty,(773) 568-8495,2775587
10/29/2015,CADI,4D,,BLK,V841604,IL,10300 S. Doty,(773) 568-8495,2775535
10/29/2015,CHEV,2D,,BLK,,,10300 S. Doty,(773) 568-8495,2775582
10/29/2015,CHEV,4D,,RED,E398270,IL,10300 S. Doty,(773) 568-8495,2775507
10/29/2015,CHEV,4D,,BLU,E303939,IL,10300 S. Doty,(773) 568-8495,2775532
10/29/2015,CHEV,4D,,TAN,E398301,IL,10300 S. Doty,(773) 568-8495,2775593
10/29/2015,CHEV,4D,,BLK,,IL,701 N. Sacramento,(773) 265-7605,6830406
10/29/2015,CHEV,4D,,TAN,S929293,IL,10300 S. Doty,(773) 568-8495,2775525
10/29/2015,CHEV,4D,,GRY,E726100,IL,701 N. Sacramento,(773) 265-7605,6830391
10/29/2015,CHEV,LL,TK,RED,,,10300 S. Doty,(773) 568-8495,2775586
10/29/2015,CHEV,WF,TK,GRN,,IL,701 N. Sacramento,(773) 265-7605,6830436
10/29/2015,CHRY,4D,,COM,488S255,IL,10300 S. Doty,(773) 568-8495,2775490
10/29/2015,CHRY,VN,,SIL,E750816,IL,10300 S. Doty,(773) 568-8495,2775566
10/29/2015,DODG,PK,,RED,109875F,IL,10300 S. Doty,(773) 568-8495,2775576
10/29/2015,DODG,PK,,WHI,1586708,IL,701 N. Sacramento,(773) 265-1846,1533958
10/29/2015,DODG,VN,,WHI,E708527,IL,10300 S. Doty,(773) 568-8495,2775592
10/29/2015,FORD,2D,,RED,V595822,IL,10300 S. Doty,(773) 568-8495,2775552
10/29/2015,FORD,4D,,RED,Y721186,IL,10300 S. Doty,(773) 568-8495,2775550
10/29/2015,FORD,4D,,RED,367XJA,WI,10300 S. Doty,(773) 568-8495,2775491
10/29/2015,FORD,LL,,SIL,IT9892C,IL,701 N. Sacramento,(773) 265-7605,6830401
10/29/2015,FORD,VN,,RED,828HDJ,WI,10300 S. Doty,(773) 568-8495,2775547
10/29/2015,GMC,LL,,GRY,5667362,IN,701 N. Sacramento,(773) 265-1846,1533959
10/29/2015,HOND,4D,,WHI,Y775341,IL,10300 S. Doty,(773) 568-8495,2775564
10/29/2015,HYUN,4D,,BLU,Y749027,IL,701 N. Sacramento,(773) 265-7605,6830425
10/29/2015,HYUN,LL,,GRY,,IL,10300 S. Doty,(773) 568-8495,2775513
10/29/2015,INFI,2D,,SIL,V961159,IL,10300 S. Doty,(773) 568-8495,2775568
10/29/2015,ISU,LL,,GRY,V829537,IL,701 N. Sacramento,(773) 265-7605,6830423
10/29/2015,JAGU,4D,,BLU,L968966,IL,10300 S. Doty,(773) 568-8495,2775551
10/29/2015,KIA,4D,,BLK,V736256,IL,10300 S. Doty,(773) 568-8495,2775615
10/29/2015,LEXS,4D,,GRN,K688784,IL,10300 S. Doty,(773) 568-8495,2775487
10/29/2015,LINC,2D,,RED,V829301,IL,10300 S. Doty,(773) 568-8495,2775533
10/29/2015,MAZD,2D,,GRN,N851319,IL,701 N. Sacramento,(773) 265-7605,6830427
10/29/2015,MERC,4D,,SIL,,IL,10300 S. Doty,(773) 568-8495,2775577
10/29/2015,NISS,4D,,TAN,1359263,IL,10300 S. Doty,(773) 568-8495,2775483
10/29/2015,NISS,4D,,GLD,R997016,IL,10300 S. Doty,(773) 568-8495,2775518
10/29/2015,NISS,VN,,RED,S104064,IL,10300 S. Doty,(773) 568-8495,2775549
10/29/2015,OLDS,2D,,RED,Y728456,IL,10300 S. Doty,(773) 568-8495,2775509
10/29/2015,OLDS,4D,,GRN,,IL,400 E. Lower Wacker,(312) 744-7550,937067
10/29/2015,PONT,2D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2775579
10/29/2015,PONT,2D,,RED,E391146,IL,701 N. Sacramento,(773) 265-7605,6830386
10/29/2015,PONT,4D,,SIL,N929298,IL,10300 S. Doty,(773) 568-8495,2775541
10/29/2015,PONT,4D,,WHI,Z302694,IL,10300 S. Doty,(773) 568-8495,2775493
10/29/2015,PONT,4D,,TAN,V533139,IL,10300 S. Doty,(773) 785-9752,1715636
10/29/2015,PONT,4D,,WHI,E143702,IL,10300 S. Doty,(773) 568-8495,2775562
10/29/2015,PONT,4D,,GLD,E391309,IL,10300 S. Doty,(773) 568-8495,2775499
10/29/2015,PONT,4D,,GRY,V131568,IL,10300 S. Doty,(773) 568-8495,2775553
10/29/2015,PONT,4D,,WHI,5739086,IL,10300 S. Doty,(773) 568-8495,2775497
10/29/2015,TOYT,4D,,WHI,WWV544,IN,10300 S. Doty,(773) 568-8495,2775489
10/29/2015,TOYT,4D,,BLU,S944800,IL,701 N. Sacramento,(773) 265-7605,6830388
10/29/2015,TOYT,4H,,SIL,E331822,IL,10300 S. Doty,(773) 568-8495,2775575
10/29/2015,VOLK,2D,,SIL,S706352,IL,10300 S. Doty,(773) 568-8495,2775585
10/29/2015,VOLV,4D,,BLU,Y730042,IL,701 N. Sacramento,(773) 265-7605,6830389
10/29/2015,VOLV,4D,,GRN,A443991,IL,10300 S. Doty,(773) 568-8495,2775504
10/28/2015,ACUR,4D,,SIL,E205614,IL,10300 S. Doty,(773) 568-8495,2775380
10/28/2015,BUIC,2D,,COM,S679065,IL,701 N. Sacramento,(773) 265-7605,6830382
10/28/2015,BUIC,4D,,GRY,Z355649,IL,701 N. Sacramento,(773) 265-7605,6830384
10/28/2015,BUIC,4D,,WHI,S225693,IL,10300 S. Doty,(773) 568-8495,2775360
10/28/2015,BUIC,4D,,GLD,V752908,IL,701 N. Sacramento,(773) 265-7605,6830383
10/28/2015,BUIC,4D,,BLU,210BUH,IN,10300 S. Doty,(773) 568-8495,2775437
10/28/2015,BUIC,4D,,RED,V827698,IL,10300 S. Doty,(773) 568-8495,2775376
10/28/2015,BUIC,LL,,BGE,V600548,IL,10300 S. Doty,(773) 568-8495,2775480
10/28/2015,BUIC,PK,,RED,,IL,10300 S. Doty,(773) 568-8495,2775481
10/28/2015,CHEV,2D,,BLK,S133396,IL,10300 S. Doty,(773) 568-8495,2775451
10/28/2015,CHEV,2D,,GRN,SQQ639,IN,10300 S. Doty,(773) 568-8495,2775470
10/28/2015,CHEV,4D,,RED,E435309,IL,701 N. Sacramento,(773) 265-7605,6830344
10/28/2015,CHEV,4D,,GLD,S889373,IL,10300 S. Doty,(773) 568-8495,2775436
10/28/2015,CHEV,4D,,RED,Y731232,IL,10300 S. Doty,(773) 568-8495,2775488
10/28/2015,CHEV,4D,,BLK,H481226,IL,10300 S. Doty,(773) 568-8495,2775443
10/28/2015,CHEV,4D,,GRN,,IL,10300 S. Doty,(773) 568-8495,2775453
10/28/2015,CHEV,LL,,BLU,8605009,IL,10300 S. Doty,(773) 568-8495,2775423
10/28/2015,CHEV,LL,,TAN,E937562,IL,10300 S. Doty,(773) 568-8495,2775434
10/28/2015,CHEV,LL,,BLK,,,701 N. Sacramento,(773) 265-7605,6830352
10/28/2015,CHEV,LL,,GRN,E382074,IL,10300 S. Doty,(773) 568-8495,2775413
10/28/2015,CHEV,LL,,BLK,V961505,IL,10300 S. Doty,(773) 568-8495,2775447
10/28/2015,CHEV,LL,,GRY,E800469,IL,10300 S. Doty,(773) 568-8495,2775368
10/28/2015,DODG,4D,,SIL,E145485,IL,10300 S. Doty,(773) 568-8495,2775414
10/28/2015,DODG,LL,,SIL,E357833,IL,10300 S. Doty,(773) 568-8495,2775383
10/28/2015,DODG,LL,,GRN,Y728427,IL,10300 S. Doty,(773) 568-8495,2775452
10/28/2015,DODG,LL,,SIL,N920229,IL,10300 S. Doty,(773) 568-8495,2775418
10/28/2015,DODG,VN,,BLU,E357041,IL,701 N. Sacramento,(773) 265-7605,6830369
10/28/2015,DODG,VN,,WHI,V688445,IL,701 N. Sacramento,(773) 265-7605,6830364
10/28/2015,FORD,4D,,SIL,E378291,IL,10300 S. Doty,(773) 568-8495,2775432
10/28/2015,FORD,4D,,GLD,V290747,IL,10300 S. Doty,(773) 568-8495,2775401
10/28/2015,FORD,4D,,SIL,S111624,IL,10300 S. Doty,(773) 568-8495,2775439
10/28/2015,FORD,4D,,BLK,V484118,IL,10300 S. Doty,(773) 568-8495,2775425
10/28/2015,FORD,4D,,BLK,862R355,IL,10300 S. Doty,(773) 568-8495,2775478
10/28/2015,FORD,4D,,GRY,E465952,IL,10300 S. Doty,(773) 568-8495,2775387
10/28/2015,FORD,LL,,RED,E398927,IL,10300 S. Doty,(773) 568-8495,2775421
10/28/2015,FORD,LL,,BLK,N586687,IL,10300 S. Doty,(773) 568-8495,2775435
10/28/2015,FORD,LL,,SIL,Y730594,IL,10300 S. Doty,(773) 568-8495,2775409
10/28/2015,FORD,LL,,GRN,E396149,IL,10300 S. Doty,(773) 568-8495,2775382
10/28/2015,FORD,LL,,BLU,N920696,IL,10300 S. Doty,(773) 568-8495,2775456
10/28/2015,FORD,LL,,BLK,Y800398,IL,701 N. Sacramento,(773) 265-7605,6830376
10/28/2015,FORD,PK,,WHI,1448764B,IL,701 N. Sacramento,(773) 265-1846,1533956
10/28/2015,FORD,PK,,RED,1133415B,IL,10300 S. Doty,(773) 568-8495,2775369
10/28/2015,FORD,PK,,WHI,1448764B,IL,701 N. Sacramento,(773) 265-1846,1533956
10/28/2015,FORD,VN,,SIL,E384994,IL,10300 S. Doty,(773) 568-8495,2775458
10/28/2015,GMC,LL,,GRY,E436637,IL,10300 S. Doty,(773) 568-8495,2775379
10/28/2015,GMC,LL,,TAN,CGR7051,TX,10300 S. Doty,(773) 568-8495,2775438
10/28/2015,HOND,2D,,SIL,V840654,IL,10300 S. Doty,(773) 568-8495,2775468
10/28/2015,HOND,2D,,RED,CYL825,IA,10300 S. Doty,(773) 568-8495,2775385
10/28/2015,HOND,4D,,SIL,S885325,IL,10300 S. Doty,(773) 568-8495,2775366
10/28/2015,HOND,4D,,GRY,N201809,IL,10300 S. Doty,(773) 568-8495,2775400
10/28/2015,HYUN,4D,,BLK,E353947,IL,400 E. Lower Wacker,(312) 744-7550,936997
10/28/2015,HYUN,LL,,WHI,S628148,IL,10300 S. Doty,(773) 568-8495,2775450
10/28/2015,JEEP,4D,,BRO,551NRG,MN,10300 S. Doty,(773) 568-8495,2775372
10/28/2015,KIA,4D,,BLU,,IL,10300 S. Doty,(773) 568-8495,2775465
10/28/2015,KIA,LL,,GRN,E335939,IL,10300 S. Doty,(773) 568-8495,2775454
10/28/2015,KIA,LL,,GRY,L696449,IL,10300 S. Doty,(773) 568-8495,2775412
10/28/2015,LINC,4D,,BLU,A346837,IL,701 N. Sacramento,(773) 265-7605,6830340
10/28/2015,LINC,4D,,BLK,E395248,IL,10300 S. Doty,(773) 568-8495,2775429
10/28/2015,MERC,4D,,SIL,E526615,IL,10300 S. Doty,(773) 568-8495,2775419
10/28/2015,MITS,2D,,RED,356S014,IL,10300 S. Doty,(773) 568-8495,2775476
10/28/2015,MITS,LL,,BLK,YKKOL6M,MN,10300 S. Doty,(773) 568-8495,2775357
10/28/2015,NISS,LL,,BLK,E397694,IL,10300 S. Doty,(773) 568-8495,2775442
10/28/2015,OLDS,4D,,BLU,916R914,IL,701 N. Sacramento,(773) 265-7605,6830347
10/28/2015,OLDS,4D,,GRN,R149334,IL,10300 S. Doty,(773) 568-8495,2775430
10/28/2015,OLDS,4D,,GLD,E364303,IL,10300 S. Doty,(773) 568-8495,2775392
10/28/2015,PONT,2D,,WHI,455S575,IL,10300 S. Doty,(773) 568-8495,2775475
10/28/2015,PONT,4D,,BLK,Y917689,IL,10300 S. Doty,(773) 568-8495,2775410
10/28/2015,PONT,4D,,WHI,N668712,IL,10300 S. Doty,(773) 568-8495,2775406
10/28/2015,SAA,4D,,BLK,E687546,IL,10300 S. Doty,(773) 568-8495,2775445
10/28/2015,SUZI,LL,,MAR,E690235,IL,10300 S. Doty,(773) 568-8495,2775416
10/28/2015,SUZI,LL,,ONG,E204005,IL,701 N. Sacramento,(773) 265-7605,6830357
10/28/2015,TOYT,4D,,WHI,,IL,701 N. Sacramento,(773) 265-7605,6830343
10/28/2015,TOYT,LL,,SIL,,IL,10300 S. Doty,(773) 568-8495,2775364
10/28/2015,VOLK,4D,,GRY,P731026,IL,10300 S. Doty,(773) 568-8495,2775403
10/28/2015,VOLK,4D,,BLK,FGC4912,NY,10300 S. Doty,(773) 568-8495,2775374
10/28/2015,ZCZY,UT,,GRY,,IL,10300 S. Doty,(773) 568-8495,2775370
10/27/2015,ACUR,2D,,BGE,Z304448,IL,10300 S. Doty,(773) 568-8495,2775279
10/27/2015,ACUR,2D,,BLK,S137577,IL,701 N. Sacramento,(773) 265-7605,6830335
10/27/2015,AUDI,SW,,BLK,11547DN,IL,701 N. Sacramento,(773) 265-7605,6830334
10/27/2015,BUIC,4D,,BGE,,IL,10300 S. Doty,(773) 568-8495,2775297
10/27/2015,BUIC,4D,,TAN,,IL,10300 S. Doty,(773) 568-8495,2775343
10/27/2015,CHEV,2D,,BLK,E923407,IL,10300 S. Doty,(773) 568-8495,2775294
10/27/2015,CHEV,4D,,BLU,R451348,IL,10300 S. Doty,(773) 568-8495,2775278
10/27/2015,CHEV,4D,,BGE,E699823,IL,10300 S. Doty,(773) 568-8495,2775293
10/27/2015,CHEV,4D,,WHI,E963575,IL,701 N. Sacramento,(773) 265-7605,6830304
10/27/2015,CHEV,4D,,BGE,Y759901,IL,10300 S. Doty,(773) 568-8495,2775283
10/27/2015,CHEV,LL,,BGE,L339073,IL,10300 S. Doty,(773) 568-8495,2775288
10/27/2015,CHEV,VC,,BLU,Y881154,IL,701 N. Sacramento,(773) 265-7605,6830297
10/27/2015,CHEV,VN,,SIL,Z398319,IL,701 N. Sacramento,(773) 265-7605,6830330
10/27/2015,CHEV,VN,TK,BLU,S716043,IL,701 N. Sacramento,(773) 265-7605,6830337
10/27/2015,CHRY,4D,,GLD,E699577,IL,10300 S. Doty,(773) 568-8495,2775340
10/27/2015,CHRY,4D,,WHI,K121700,IL,10300 S. Doty,(773) 568-8495,2775338
10/27/2015,CHRY,LL,,SIL,E719349,IL,10300 S. Doty,(773) 568-8495,2775322
10/27/2015,DODG,4D,,SIL,P882917,IL,10300 S. Doty,(773) 568-8495,2775328
10/27/2015,DODG,LL,,BLK,,IL,701 N. Sacramento,(773) 265-7605,6830305
10/27/2015,DODG,LL,,SIL,,IL,10300 S. Doty,(773) 568-8495,2775277
10/27/2015,DODG,,TK,WHI,331416RV,IL,701 N. Sacramento,(773) 265-7605,6830322
10/27/2015,FORD,LL,TK,SIL,,IL,701 N. Sacramento,(773) 265-7605,6830312
10/27/2015,GMC,LL,,BLU,N292677,IL,10300 S. Doty,(773) 568-8495,2775341
10/27/2015,HOND,2D,,BLK,Z204136,IL,10300 S. Doty,(773) 568-8495,2775285
10/27/2015,HYUN,4D,,BLU,V354936,IL,10300 S. Doty,(773) 568-8495,2775309
10/27/2015,JEEP,4D,,BLU,D506334,IN,701 N. Sacramento,(773) 265-7605,6830319
10/27/2015,MERC,LL,TK,BLU,R686133,IL,10300 S. Doty,(773) 568-8495,2775292
10/27/2015,PLYM,VN,TK,TAN,Z275989,IL,10300 S. Doty,(773) 568-8495,2775298
10/27/2015,PONT,4D,,BLK,,IL,701 N. Sacramento,(773) 265-7605,6830306
10/27/2015,PONT,4D,,GLD,,IL,701 N. Sacramento,(773) 265-7605,6830338
10/27/2015,PONT,4D,,GRY,V522084,IL,701 N. Sacramento,(773) 265-7605,6830300
10/27/2015,TOYT,4D,,TAN,S928046,IL,701 N. Sacramento,(773) 265-7605,6830325
10/26/2015,BUIC,4D,,TAN,,IL,701 N. Sacramento,(773) 265-7605,6830282
10/26/2015,BUIC,4D,,BLK,209S181T,IL,10300 S. Doty,(773) 568-8495,2775255
10/26/2015,CADI,4D,,SIL,S218965,IL,701 N. Sacramento,(773) 265-7605,6830276
10/26/2015,CADI,4D,,BLK,N917109,IL,10300 S. Doty,(773) 568-8495,2775260
10/26/2015,CHEV,4D,,BLK,V516296,IL,701 N. Sacramento,(773) 265-7605,6830294
10/26/2015,CHEV,4D,,GRN,311S770,IL,10300 S. Doty,(773) 568-8495,2775272
10/26/2015,CHEV,4D,,GRY,Z455613,IL,701 N. Sacramento,(773) 265-7605,6830286
10/26/2015,CHRY,2D,,GRY,,IL,701 N. Sacramento,(773) 265-7605,6830250
10/26/2015,CHRY,4D,,WHI,V273087,IL,10300 S. Doty,(773) 568-8495,2775251
10/26/2015,DODG,VN,,PLE,,IL,701 N. Sacramento,(773) 265-1846,1533946
10/26/2015,FORD,4D,,TAN,,IL,10300 S. Doty,(773) 568-8495,2775257
10/26/2015,FORD,4D,,BLK,WBL295,MS,10300 S. Doty,(773) 568-8495,2775258
10/26/2015,FORD,4D,,BLU,,IL,10300 S. Doty,(773) 568-8495,2775275
10/26/2015,FORD,VN,,TAN,E438669,IL,701 N. Sacramento,(773) 265-7605,6830228
10/26/2015,GMC,LL,,BLK,E283507,IL,10300 S. Doty,(773) 568-8495,2775253
10/26/2015,HOND,LL,TK,BLU,E457727,IL,701 N. Sacramento,(773) 265-7605,6830243
10/26/2015,INFI,LL,,WHI,938R783,IL,701 N. Sacramento,(773) 265-7605,6830293
10/26/2015,JAGU,4D,,BLU,,IL,701 N. Sacramento,(773) 265-7605,6830285
10/26/2015,JEEP,LL,CHE,WHI,E396084,IL,10300 S. Doty,(773) 568-8495,468293
10/26/2015,KIA,4D,,GRN,E936570,IL,10300 S. Doty,(773) 568-8495,2775243
10/26/2015,MAZD,4D,,MAR,,,10300 S. Doty,(773) 568-8495,2775248
10/26/2015,MERC,LL,,BLK,,IL,701 N. Sacramento,(773) 265-7605,6830290
10/26/2015,MERZ,4D,,WHI,E483809,IL,701 N. Sacramento,(773) 265-7605,6830247
10/26/2015,NISS,4D,,WHI,,IL,701 N. Sacramento,(773) 265-7605,6830288
10/26/2015,NISS,4D,,TAN,R502904,IL,701 N. Sacramento,(773) 265-7605,468291
10/26/2015,NISS,4D,,TAN,V483920,IL,701 N. Sacramento,(773) 265-7605,6830280
10/26/2015,NISS,LL,TK,GRY,,IL,10300 S. Doty,(773) 568-8495,2775263
10/26/2015,OLDS,4D,,GRN,Z155538,IL,701 N. Sacramento,(773) 265-7605,6830230
10/26/2015,OLDS,4D,,RED,S916125,IL,701 N. Sacramento,(773) 265-7605,6830233
10/26/2015,POND,4D,,MAR,V594283,IL,701 N. Sacramento,(773) 265-7605,6830267
10/26/2015,PONT,2D,,GRY,Z274070,IL,10300 S. Doty,(773) 568-8495,2775245
10/26/2015,PONT,4D,,SIL,,IL,10300 S. Doty,(773) 568-8495,2775262
10/26/2015,PONT,4D,,GRY,H945609,IL,701 N. Sacramento,(773) 265-7605,6830296
10/26/2015,PONT,LL,,GRY,,IL,10300 S. Doty,(773) 568-8495,2775267
10/26/2015,PONT,LL,TK,GRY,V795073,IL,701 N. Sacramento,(773) 265-7605,6830236
10/26/2015,PONT,VN,,TAN,85238FF,IL,10300 S. Doty,(773) 568-8495,2775266
10/26/2015,SATR,LL,,BLK,E705146,IL,10300 S. Doty,(773) 568-8495,2775244
10/26/2015,TOYO,4D,,BLU,,IL,10300 S. Doty,(773) 568-8495,2775261
10/26/2015,TOYT,4D,,SIL,Y717334,IL,701 N. Sacramento,(773) 265-7605,6830287
10/26/2015,TOYT,4D,,BLU,E827023,IL,701 N. Sacramento,(773) 265-7605,6830259
10/26/2015,VOLK,4D,,BLK,Y921213,IL,701 N. Sacramento,(773) 265-7605,6830245
10/25/2015,BMW,4D,,BLK,V870994,IL,10300 S. Doty,(773) 568-8495,2775215
10/25/2015,BUIC,4D,,WHI,Z147962,IL,10300 S. Doty,(773) 568-8495,2775239
10/25/2015,BUIC,4D,,GRN,R310541,IL,10300 S. Doty,(773) 568-8495,2775240
10/25/2015,BUIC,4D,,TAN,Y770599,IL,701 N. Sacramento,(773) 265-7605,6830190
10/25/2015,CADI,4D,,SIL,,IL,10300 S. Doty,(773) 568-8495,2775221
10/25/2015,CHEV,4D,,BLK,103S636,IL,10300 S. Doty,(773) 568-8495,2775208
10/25/2015,CHEV,4D,,BGE,E962233,IL,10300 S. Doty,(773) 568-8495,2775219
10/25/2015,CHEV,4D,,GRY,E814771,IN,10300 S. Doty,(773) 568-8495,2775236
10/25/2015,CHEV,VN,TK,RED,404S167,IL,701 N. Sacramento,(773) 265-7605,6830217
10/25/2015,DODG,SW,TK,BLK,72499FF,IL,701 N. Sacramento,(773) 265-7605,6830219
10/25/2015,GMC,4D,,BLK,367S352,IL,701 N. Sacramento,(773) 265-7605,6830191
10/25/2015,GMC,LL,,BLK,2639D,IN,10300 S. Doty,(773) 568-8495,2775238
10/25/2015,GMC,LL,TK,GRY,V984673,IL,10300 S. Doty,(773) 568-8495,2775214
10/25/2015,GMC,VN,,MAR,329R023,IL,701 N. Sacramento,(773) 265-7605,6830225
10/25/2015,HOND,4D,,GRN,V326755,IL,10300 S. Doty,(773) 568-8495,2775216
10/25/2015,LINC,2D,,WHI,Y960321,IL,10300 S. Doty,(773) 568-8495,2775228
10/25/2015,LINC,4D,TK,BLK,87331FF,IL,10300 S. Doty,(773) 568-8495,2775225
10/25/2015,MERZ,4D,,BLK,,IL,701 N. Sacramento,(773) 265-7605,6830193
10/25/2015,NISS,4D,,BLK,V603932,IL,10300 S. Doty,(773) 568-8495,2775202
10/25/2015,NISS,4D,,WHI,R883248,IL,701 N. Sacramento,(773) 265-7605,6830194
10/25/2015,OLDS,4D,,WHI,858R880,IL,10300 S. Doty,(773) 568-8495,2775206
10/25/2015,PONT,4D,,BRZ,,IL,10300 S. Doty,(773) 568-8495,2775233
10/25/2015,TOYT,4D,,WHI,V885007,IL,701 N. Sacramento,(773) 265-7605,6830201
10/25/2015,TOYT,4D,,GRY,V684035,IL,701 N. Sacramento,(773) 265-7605,6830208
10/25/2015,TOYT,VN,TK,GLD,V827007,IL,701 N. Sacramento,(773) 265-7605,6830197
10/24/2015,ACUR,2D,,SIL,334S439,IL,10300 S. Doty,(773) 568-8495,2775159
10/24/2015,BUIC,4D,,MAR,N599266,IL,701 N. Sacramento,(773) 265-7605,6830174
10/24/2015,BUIC,4D,,GRY,E954026,IL,10300 S. Doty,(773) 568-8495,2775190
10/24/2015,BUIC,4D,,TAN,Y917011,IL,10300 S. Doty,(773) 568-8495,2775174
10/24/2015,BUIC,LL,TK,WHI,9692323,IL,10300 S. Doty,(773) 568-8495,2775163
10/24/2015,CADI,4D,,WHI,5389426,IN,10300 S. Doty,(773) 568-8495,2775164
10/24/2015,CHEV,4D,,WHI,E311925,IL,701 N. Sacramento,(773) 265-7605,6830130
10/24/2015,CHEV,4D,,TAN,740LXS,IN,701 N. Sacramento,(773) 265-7605,6830115
10/24/2015,CHEV,4D,,GRN,E216990,IL,10300 S. Doty,(773) 568-8495,2775172
10/24/2015,CHEV,4D,,BLK,S741194,IL,10300 S. Doty,(773) 568-8495,2775177
10/24/2015,CHEV,LL,TK,BLU,E485681,IL,10300 S. Doty,(773) 568-8495,2775156
10/24/2015,CHEV,LL,TK,GRN,S957808,IL,701 N. Sacramento,(773) 265-7605,6830106
10/24/2015,CHEV,VN,,TAN,477S121,IL,10300 S. Doty,(773) 568-8495,2775161
10/24/2015,CHRY,LL,,SIL,122S288,IL,10300 S. Doty,(773) 568-8495,2775193
10/24/2015,DODG,4D,,GRY,V244112,IL,701 N. Sacramento,(773) 265-7605,6830098
10/24/2015,DODG,LL,TK,BLK,E468008,IL,701 N. Sacramento,(773) 265-7605,6830114
10/24/2015,DODG,VN,V15,BLK,E879526,IL,10300 S. Doty,(773) 785-9752,468208
10/24/2015,DODG,VN,,BLU,,IL,701 N. Sacramento,(773) 265-7605,6830092
10/24/2015,FORD,4D,,SIL,L6125W,WI,701 N. Sacramento,(773) 265-7605,6830164
10/24/2015,FORD,4D,,WHI,X144269,IL,701 N. Sacramento,(773) 265-7605,6830133
10/24/2015,FORD,LL,,WHI,N0GERO,IL,701 N. Sacramento,(773) 265-7605,6830127
10/24/2015,FORD,PK,TK,BLU,1373723B,IL,701 N. Sacramento,(773) 265-7605,6830116
10/24/2015,FORD,VN,TK,WHI,145S727,IL,10300 S. Doty,(773) 568-8495,2775166
10/24/2015,GMC,LL,TK,RED,V143969,IL,10300 S. Doty,(773) 568-8495,468292
10/24/2015,HYUN,4D,,BLK,955WKT,WI,10300 S. Doty,(773) 568-8495,2775201
10/24/2015,HYUN,4D,,GRY,E988566,IL,701 N. Sacramento,(773) 265-7605,6830155
10/24/2015,JEEP,LL,TK,BLK,Z265513,IL,10300 S. Doty,(773) 568-8495,2775153
10/24/2015,JEEP,LL,TK,TAN,S777574,IL,10300 S. Doty,(773) 785-9752,468209
10/24/2015,LINC,4D,,WHI,DCB274,IA,10300 S. Doty,(773) 785-9752,468205
10/24/2015,LINC,4D,,GRY,,,10300 S. Doty,(773) 568-8495,2775162
10/24/2015,MERC,VN,TK,WHI,218NYT,WI,701 N. Sacramento,(773) 265-7605,6830104
10/24/2015,NISS,2D,,SIL,E879258,IL,701 N. Sacramento,(773) 265-7605,6830090
10/24/2015,NISS,4D,,GRY,,IL,10300 S. Doty,(773) 785-9752,468206
10/24/2015,NISS,4D,,GRN,Z154697,IL,10300 S. Doty,(773) 568-8495,2775199
10/24/2015,PONT,2D,,BLU,Z271702,IL,10300 S. Doty,(773) 568-8495,2775158
10/24/2015,PONT,4D,,BLK,V173635,IL,10300 S. Doty,(773) 568-8495,2775187
10/24/2015,PONT,4D,,BLU,E695721,IL,701 N. Sacramento,(773) 265-7605,6830095
10/24/2015,SATR,2D,,GRN,S216239,IL,701 N. Sacramento,(773) 265-7605,6830143
10/24/2015,SUZI,LL,,WHI,E361813,IL,701 N. Sacramento,(773) 265-7605,6830166
10/24/2015,SUZI,MC,,YEL,,IL,10300 S. Doty,(773) 568-8495,2775192
10/24/2015,TOYT,2D,,GRN,E994235,IL,701 N. Sacramento,(773) 265-7605,6830153
10/24/2015,TOYT,4D,,TAN,,,10300 S. Doty,(773) 568-8495,2775195
10/24/2015,TOYT,4D,,TAN,V707099,IL,10300 S. Doty,(773) 568-8495,2775196
10/24/2015,VOLV,4D,,RED,,,701 N. Sacramento,(773) 265-7605,6830103
10/23/2015,BUIC,4D,,RED,E393497,IL,10300 S. Doty,(773) 568-8495,2775149
10/23/2015,BUIC,4D,,TAN,Z451687,IL,701 N. Sacramento,(773) 265-7605,6830080
10/23/2015,CHEV,4D,,GRY,E799331,IL,701 N. Sacramento,(773) 265-7605,6830054
10/23/2015,CHEV,PK,TK,RED,1462115,IL,10300 S. Doty,(773) 568-8495,2775111
10/23/2015,DODG,4D,,WHI,211EEP,IN,10300 S. Doty,(773) 568-8495,2775105
10/23/2015,FORD,4D,,GRN,E697441,IL,701 N. Sacramento,(773) 265-7605,6830005
